// T c0,T c1,T c2,T c3 [m],[Timestamp]
0.000697,-0.999962,0.008683,0.935490
0.999920,0.000806,0.012599,-0.151705
-0.012605,0.008673,0.999883,0.032571
0.000000,0.000000,0.000000,1.000000
